instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,weathershit,temp_bin
5382,2011-08-17,Summer,2011,Aug,3,0,3,yes,1,26.240000000000002,29.544999999999998,0.78,0.0,1,4,5,1,Moderate
5383,2011-08-17,Summer,2011,Aug,4,0,3,yes,1,26.240000000000002,30.305,0.73,0.0,0,5,5,1,Moderate
5384,2011-08-17,Summer,2011,Aug,5,0,3,yes,1,26.240000000000002,30.305,0.73,0.0,0,28,28,1,Moderate
5385,2011-08-17,Summer,2011,Aug,6,0,3,yes,1,25.419999999999998,29.544999999999998,0.78,0.0,4,101,105,1,Moderate
5386,2011-08-17,Summer,2011,Aug,7,0,3,yes,1,27.060000000000002,31.06,0.65,0.0896,12,296,308,1,Moderate
5387,2011-08-17,Summer,2011,Aug,8,0,3,yes,1,28.7,32.574999999999996,0.54,0.1642,35,452,487,1,Moderate
5388,2011-08-17,Summer,2011,Aug,9,0,3,yes,1,30.34,33.335,0.48,0.0896,31,178,209,1,Warm
5389,2011-08-17,Summer,2011,Aug,10,0,3,yes,1,31.16,34.089999999999996,0.43,0.0896,27,91,118,1,Warm
5390,2011-08-17,Summer,2011,Aug,11,0,3,yes,1,31.98,34.849999999999994,0.43,0.1045,20,108,128,1,Warm
5391,2011-08-17,Summer,2011,Aug,12,0,3,yes,1,32.800000000000004,36.364999999999995,0.43,0.2836,26,163,189,1,Warm
5392,2011-08-17,Summer,2011,Aug,13,0,3,yes,1,32.800000000000004,35.605,0.41,0.194,38,138,176,1,Warm
5393,2011-08-17,Summer,2011,Aug,14,0,3,yes,1,33.62,36.364999999999995,0.36,0.1642,54,138,192,1,Warm
5394,2011-08-17,Summer,2011,Aug,15,0,3,yes,1,32.800000000000004,36.364999999999995,0.43,0.1343,42,117,159,1,Warm
5395,2011-08-17,Summer,2011,Aug,16,0,3,yes,1,33.62,37.12,0.43,0.2239,62,238,300,1,Warm
5396,2011-08-17,Summer,2011,Aug,17,0,3,yes,1,32.800000000000004,37.12,0.49,0.2239,46,506,552,1,Warm
5397,2011-08-17,Summer,2011,Aug,18,0,3,yes,1,31.16,34.849999999999994,0.55,0.2537,86,470,556,1,Warm
5398,2011-08-17,Summer,2011,Aug,19,0,3,yes,1,31.16,34.849999999999994,0.55,0.2239,50,297,347,1,Warm
5399,2011-08-17,Summer,2011,Aug,20,0,3,yes,1,30.34,34.089999999999996,0.58,0.2537,37,243,280,1,Warm
5400,2011-08-17,Summer,2011,Aug,21,0,3,yes,1,29.52,34.089999999999996,0.62,0.2239,38,192,230,1,Moderate
5401,2011-08-17,Summer,2011,Aug,22,0,3,yes,1,28.7,32.574999999999996,0.65,0.194,29,142,171,1,Moderate
5402,2011-08-17,Summer,2011,Aug,23,0,3,yes,1,28.7,32.574999999999996,0.65,0.2836,20,85,105,1,Moderate
5403,2011-08-18,Summer,2011,Aug,0,0,4,yes,1,27.880000000000003,31.819999999999997,0.65,0.1343,18,38,56,1,Moderate
5404,2011-08-18,Summer,2011,Aug,1,0,4,yes,2,27.060000000000002,31.06,0.65,0.1642,13,11,24,2,Moderate
5405,2011-08-18,Summer,2011,Aug,2,0,4,yes,1,27.060000000000002,31.06,0.65,0.2239,2,4,6,1,Moderate
5406,2011-08-18,Summer,2011,Aug,3,0,4,yes,1,27.060000000000002,31.06,0.69,0.2836,0,6,6,1,Moderate
5407,2011-08-18,Summer,2011,Aug,4,0,4,yes,1,26.240000000000002,30.305,0.73,0.2239,0,9,9,1,Moderate
5408,2011-08-18,Summer,2011,Aug,5,0,4,yes,1,26.240000000000002,29.544999999999998,0.78,0.2836,0,27,27,1,Moderate
5409,2011-08-18,Summer,2011,Aug,6,0,4,yes,2,26.240000000000002,29.544999999999998,0.78,0.2537,6,97,103,2,Moderate
5410,2011-08-18,Summer,2011,Aug,7,0,4,yes,1,26.240000000000002,29.544999999999998,0.78,0.2985,19,289,308,1,Moderate
5411,2011-08-18,Summer,2011,Aug,8,0,4,yes,1,27.060000000000002,31.06,0.74,0.2836,27,393,420,1,Moderate
5412,2011-08-18,Summer,2011,Aug,9,0,4,yes,1,29.52,34.089999999999996,0.66,0.2537,42,186,228,1,Moderate
5413,2011-08-18,Summer,2011,Aug,10,0,4,yes,1,30.34,34.849999999999994,0.66,0.2537,37,92,129,1,Warm
5414,2011-08-18,Summer,2011,Aug,11,0,4,yes,1,31.16,35.605,0.58,0.2537,44,97,141,1,Warm
5415,2011-08-18,Summer,2011,Aug,12,0,4,yes,1,32.800000000000004,37.12,0.52,0.2836,34,139,173,1,Warm
5416,2011-08-18,Summer,2011,Aug,13,0,4,yes,1,32.800000000000004,37.12,0.52,0.3582,33,154,187,1,Warm
5417,2011-08-18,Summer,2011,Aug,14,0,4,yes,1,33.62,37.88,0.46,0.3284,67,115,182,1,Warm
5418,2011-08-18,Summer,2011,Aug,15,0,4,yes,1,32.800000000000004,36.364999999999995,0.46,0.3582,56,118,174,1,Warm
5419,2011-08-18,Summer,2011,Aug,16,0,4,yes,1,32.800000000000004,36.364999999999995,0.46,0.3582,49,196,245,1,Warm
5420,2011-08-18,Summer,2011,Aug,17,0,4,yes,3,32.800000000000004,36.364999999999995,0.46,0.2985,44,365,409,3,Warm
5421,2011-08-18,Summer,2011,Aug,18,0,4,yes,3,31.16,34.849999999999994,0.55,0.2537,48,226,274,3,Warm
5422,2011-08-18,Summer,2011,Aug,19,0,4,yes,1,27.060000000000002,30.305,0.83,0.1045,26,115,141,1,Moderate
5423,2011-08-18,Summer,2011,Aug,20,0,4,yes,1,27.060000000000002,30.305,0.83,0.1045,24,141,165,1,Moderate
5424,2011-08-18,Summer,2011,Aug,21,0,4,yes,2,27.880000000000003,31.819999999999997,0.79,0.0,12,137,149,2,Moderate
5425,2011-08-18,Summer,2011,Aug,22,0,4,yes,2,28.7,33.335,0.74,0.1045,18,117,135,2,Moderate
5426,2011-08-18,Summer,2011,Aug,23,0,4,yes,2,28.7,33.335,0.74,0.1343,20,94,114,2,Moderate
5427,2011-08-19,Summer,2011,Aug,0,0,5,yes,3,27.880000000000003,31.819999999999997,0.69,0.194,9,53,62,3,Moderate
5428,2011-08-19,Summer,2011,Aug,1,0,5,yes,3,26.240000000000002,28.79,0.89,0.0,1,19,20,3,Moderate
5429,2011-08-19,Summer,2011,Aug,2,0,5,yes,3,26.240000000000002,28.79,0.83,0.0,0,8,8,3,Moderate
5430,2011-08-19,Summer,2011,Aug,3,0,5,yes,1,26.240000000000002,29.544999999999998,0.78,0.0,2,1,3,1,Moderate
5431,2011-08-19,Summer,2011,Aug,4,0,5,yes,1,26.240000000000002,28.79,0.83,0.0,1,7,8,1,Moderate
5432,2011-08-19,Summer,2011,Aug,5,0,5,yes,1,26.240000000000002,28.79,0.83,0.0,1,16,17,1,Moderate
5433,2011-08-19,Summer,2011,Aug,6,0,5,yes,1,26.240000000000002,28.79,0.83,0.0,2,91,93,1,Moderate
5434,2011-08-19,Summer,2011,Aug,7,0,5,yes,2,27.060000000000002,30.305,0.83,0.0896,12,251,263,2,Moderate
5435,2011-08-19,Summer,2011,Aug,8,0,5,yes,2,27.060000000000002,30.305,0.83,0.0,30,368,398,2,Moderate
5436,2011-08-19,Summer,2011,Aug,9,0,5,yes,1,28.7,32.574999999999996,0.65,0.1343,31,187,218,1,Moderate
5437,2011-08-19,Summer,2011,Aug,10,0,5,yes,1,29.52,34.089999999999996,0.62,0.0896,57,108,165,1,Moderate
5438,2011-08-19,Summer,2011,Aug,11,0,5,yes,2,29.52,34.089999999999996,0.66,0.0896,45,120,165,2,Moderate
5439,2011-08-19,Summer,2011,Aug,12,0,5,yes,2,30.34,34.089999999999996,0.62,0.0896,54,168,222,2,Warm
5440,2011-08-19,Summer,2011,Aug,13,0,5,yes,2,31.16,35.605,0.62,0.194,63,169,232,2,Warm
5441,2011-08-19,Summer,2011,Aug,14,0,5,yes,1,31.98,36.364999999999995,0.55,0.194,78,142,220,1,Warm
5442,2011-08-19,Summer,2011,Aug,15,0,5,yes,1,32.800000000000004,37.12,0.49,0.1045,66,156,222,1,Warm
5443,2011-08-19,Summer,2011,Aug,16,0,5,yes,1,32.800000000000004,37.12,0.49,0.0,66,261,327,1,Warm
5444,2011-08-19,Summer,2011,Aug,17,0,5,yes,1,31.16,35.605,0.58,0.5224,85,442,527,1,Warm
5445,2011-08-19,Summer,2011,Aug,18,0,5,yes,1,31.16,35.605,0.58,0.5224,88,337,425,1,Warm
5446,2011-08-19,Summer,2011,Aug,19,0,5,yes,3,25.419999999999998,29.544999999999998,0.73,0.4627,33,132,165,3,Moderate
5447,2011-08-19,Summer,2011,Aug,20,0,5,yes,3,25.419999999999998,28.79,0.83,0.2985,12,46,58,3,Moderate
5448,2011-08-19,Summer,2011,Aug,21,0,5,yes,1,25.419999999999998,28.79,0.83,0.1343,18,89,107,1,Moderate
5449,2011-08-19,Summer,2011,Aug,22,0,5,yes,1,24.599999999999998,27.275,0.88,0.1343,25,97,122,1,Moderate
5450,2011-08-19,Summer,2011,Aug,23,0,5,yes,2,24.599999999999998,27.275,0.88,0.0896,18,88,106,2,Moderate
5451,2011-08-20,Summer,2011,Aug,0,0,6,no,1,24.599999999999998,27.275,0.88,0.0,21,107,128,1,Moderate
5452,2011-08-20,Summer,2011,Aug,1,0,6,no,1,25.419999999999998,28.79,0.83,0.0,12,35,47,1,Moderate
5453,2011-08-20,Summer,2011,Aug,2,0,6,no,1,25.419999999999998,29.544999999999998,0.78,0.0,10,59,69,1,Moderate
5454,2011-08-20,Summer,2011,Aug,3,0,6,no,1,25.419999999999998,29.544999999999998,0.78,0.0,9,42,51,1,Moderate
5455,2011-08-20,Summer,2011,Aug,4,0,6,no,2,24.599999999999998,27.275,0.88,0.0,1,6,7,2,Moderate
5456,2011-08-20,Summer,2011,Aug,5,0,6,no,1,24.599999999999998,28.03,0.83,0.0,0,8,8,1,Moderate
5457,2011-08-20,Summer,2011,Aug,6,0,6,no,2,24.599999999999998,28.03,0.83,0.1343,6,18,24,2,Moderate
5458,2011-08-20,Summer,2011,Aug,7,0,6,no,1,25.419999999999998,28.79,0.83,0.0,8,36,44,1,Moderate
5459,2011-08-20,Summer,2011,Aug,8,0,6,no,1,27.060000000000002,31.06,0.69,0.0,27,106,133,1,Moderate
5460,2011-08-20,Summer,2011,Aug,9,0,6,no,1,28.7,32.574999999999996,0.65,0.0,51,139,190,1,Moderate
5461,2011-08-20,Summer,2011,Aug,10,0,6,no,1,29.52,34.089999999999996,0.62,0.1045,114,192,306,1,Moderate
5462,2011-08-20,Summer,2011,Aug,11,0,6,no,1,29.52,33.335,0.58,0.0,115,223,338,1,Moderate
5463,2011-08-20,Summer,2011,Aug,12,0,6,no,1,30.34,34.089999999999996,0.58,0.1343,156,253,409,1,Warm
5464,2011-08-20,Summer,2011,Aug,13,0,6,no,1,31.16,34.849999999999994,0.55,0.1343,158,220,378,1,Warm
5465,2011-08-20,Summer,2011,Aug,14,0,6,no,1,32.800000000000004,37.12,0.49,0.194,147,228,375,1,Warm
5466,2011-08-20,Summer,2011,Aug,15,0,6,no,1,32.800000000000004,36.364999999999995,0.43,0.194,175,215,390,1,Warm
5467,2011-08-20,Summer,2011,Aug,16,0,6,no,1,32.800000000000004,36.364999999999995,0.46,0.194,151,222,373,1,Warm
5468,2011-08-20,Summer,2011,Aug,17,0,6,no,1,32.800000000000004,37.12,0.49,0.194,180,203,383,1,Warm
5469,2011-08-20,Summer,2011,Aug,18,0,6,no,1,31.16,35.605,0.58,0.2537,169,225,394,1,Warm
5470,2011-08-20,Summer,2011,Aug,19,0,6,no,1,30.34,34.089999999999996,0.62,0.194,109,182,291,1,Warm
5471,2011-08-20,Summer,2011,Aug,20,0,6,no,1,30.34,34.089999999999996,0.62,0.2239,78,170,248,1,Warm
5472,2011-08-20,Summer,2011,Aug,21,0,6,no,1,29.52,34.089999999999996,0.7,0.2239,81,144,225,1,Moderate
5473,2011-08-20,Summer,2011,Aug,22,0,6,no,2,28.7,33.335,0.74,0.194,77,146,223,2,Moderate
5474,2011-08-20,Summer,2011,Aug,23,0,6,no,1,28.7,33.335,0.74,0.1343,59,98,157,1,Moderate
5475,2011-08-21,Summer,2011,Aug,0,0,0,no,1,28.7,33.335,0.74,0.194,6,68,74,1,Moderate
5476,2011-08-21,Summer,2011,Aug,1,0,0,no,1,27.880000000000003,31.819999999999997,0.79,0.2239,17,69,86,1,Moderate
5477,2011-08-21,Summer,2011,Aug,2,0,0,no,1,27.880000000000003,31.819999999999997,0.79,0.194,13,51,64,1,Moderate
5478,2011-08-21,Summer,2011,Aug,3,0,0,no,1,27.060000000000002,30.305,0.83,0.2239,25,26,51,1,Moderate
5479,2011-08-21,Summer,2011,Aug,4,0,0,no,1,27.880000000000003,31.819999999999997,0.83,0.2239,1,5,6,1,Moderate
5480,2011-08-21,Summer,2011,Aug,5,0,0,no,1,27.060000000000002,29.544999999999998,0.89,0.2985,0,8,8,1,Moderate
5481,2011-08-21,Summer,2011,Aug,6,0,0,no,1,27.060000000000002,29.544999999999998,0.89,0.2836,4,10,14,1,Moderate
5482,2011-08-21,Summer,2011,Aug,7,0,0,no,1,27.880000000000003,31.819999999999997,0.83,0.2985,12,19,31,1,Moderate
5483,2011-08-21,Summer,2011,Aug,8,0,0,no,1,28.7,33.335,0.79,0.2239,30,62,92,1,Moderate
5484,2011-08-21,Summer,2011,Aug,9,0,0,no,1,29.52,34.849999999999994,0.74,0.2239,80,151,231,1,Moderate
5485,2011-08-21,Summer,2011,Aug,10,0,0,no,1,30.34,35.605,0.74,0.2537,97,177,274,1,Warm
5486,2011-08-21,Summer,2011,Aug,11,0,0,no,1,32.800000000000004,39.395,0.63,0.2836,132,181,313,1,Warm
5487,2011-08-21,Summer,2011,Aug,12,0,0,no,1,33.62,40.150000000000006,0.59,0.2836,135,239,374,1,Warm
5488,2011-08-21,Summer,2011,Aug,13,0,0,no,1,32.800000000000004,38.635000000000005,0.59,0.4179,94,216,310,1,Warm
5489,2011-08-21,Summer,2011,Aug,14,0,0,no,3,28.7,33.335,0.79,0.3881,78,157,235,3,Moderate
5490,2011-08-21,Summer,2011,Aug,15,0,0,no,1,28.7,33.335,0.84,0.2836,17,51,68,1,Moderate
5491,2011-08-21,Summer,2011,Aug,16,0,0,no,1,29.52,34.849999999999994,0.79,0.1642,97,161,258,1,Moderate
5492,2011-08-21,Summer,2011,Aug,17,0,0,no,1,29.52,34.849999999999994,0.79,0.1343,91,179,270,1,Moderate
5493,2011-08-21,Summer,2011,Aug,18,0,0,no,1,29.52,34.849999999999994,0.79,0.2537,96,215,311,1,Moderate
5494,2011-08-21,Summer,2011,Aug,19,0,0,no,1,29.52,34.089999999999996,0.7,0.2537,81,201,282,1,Moderate
5495,2011-08-21,Summer,2011,Aug,20,0,0,no,1,28.7,33.335,0.79,0.2537,41,140,181,1,Moderate
5496,2011-08-21,Summer,2011,Aug,21,0,0,no,1,28.7,33.335,0.79,0.2537,45,93,138,1,Moderate
5497,2011-08-21,Summer,2011,Aug,22,0,0,no,2,28.7,33.335,0.79,0.194,37,97,134,2,Moderate
5498,2011-08-21,Summer,2011,Aug,23,0,0,no,1,28.7,33.335,0.74,0.1642,20,48,68,1,Moderate
5499,2011-08-22,Summer,2011,Aug,0,0,1,yes,1,27.880000000000003,31.819999999999997,0.79,0.1642,18,22,40,1,Moderate
5500,2011-08-22,Summer,2011,Aug,1,0,1,yes,1,27.880000000000003,31.819999999999997,0.79,0.0896,8,13,21,1,Moderate
5501,2011-08-22,Summer,2011,Aug,2,0,1,yes,2,28.7,32.574999999999996,0.65,0.1045,2,6,8,2,Moderate
5502,2011-08-22,Summer,2011,Aug,3,0,1,yes,3,28.7,32.574999999999996,0.65,0.1343,0,5,5,3,Moderate
5503,2011-08-22,Summer,2011,Aug,4,0,1,yes,1,27.880000000000003,31.819999999999997,0.65,0.194,2,10,12,1,Moderate
5504,2011-08-22,Summer,2011,Aug,5,0,1,yes,1,27.060000000000002,31.06,0.65,0.3582,1,23,24,1,Moderate
5505,2011-08-22,Summer,2011,Aug,6,0,1,yes,1,27.060000000000002,31.06,0.61,0.2985,6,106,112,1,Moderate
5506,2011-08-22,Summer,2011,Aug,7,0,1,yes,1,27.060000000000002,31.06,0.61,0.3284,11,270,281,1,Moderate
5507,2011-08-22,Summer,2011,Aug,8,0,1,yes,1,27.060000000000002,31.06,0.61,0.3284,20,331,351,1,Moderate
5508,2011-08-22,Summer,2011,Aug,9,0,1,yes,1,27.880000000000003,31.819999999999997,0.54,0.2537,36,151,187,1,Moderate
5509,2011-08-22,Summer,2011,Aug,10,0,1,yes,1,28.7,32.574999999999996,0.48,0.2836,36,85,121,1,Moderate
5510,2011-08-22,Summer,2011,Aug,11,0,1,yes,1,29.52,32.574999999999996,0.34,0.3284,46,85,131,1,Moderate
5511,2011-08-22,Summer,2011,Aug,12,0,1,yes,1,30.34,32.574999999999996,0.35,0.3881,54,153,207,1,Warm
5512,2011-08-22,Summer,2011,Aug,13,0,1,yes,1,30.34,32.574999999999996,0.3,0.4627,47,158,205,1,Warm
5513,2011-08-22,Summer,2011,Aug,14,0,1,yes,1,30.34,32.574999999999996,0.3,0.3881,88,137,225,1,Warm
5514,2011-08-22,Summer,2011,Aug,15,0,1,yes,1,30.34,32.574999999999996,0.3,0.2985,72,127,199,1,Warm
5515,2011-08-22,Summer,2011,Aug,16,0,1,yes,1,30.34,32.574999999999996,0.3,0.3881,66,254,320,1,Warm
5516,2011-08-22,Summer,2011,Aug,17,0,1,yes,1,30.34,32.574999999999996,0.27,0.3284,82,509,591,1,Warm
5517,2011-08-22,Summer,2011,Aug,18,0,1,yes,1,29.52,32.574999999999996,0.28,0.2985,72,537,609,1,Moderate
5518,2011-08-22,Summer,2011,Aug,19,0,1,yes,1,28.7,31.819999999999997,0.3,0.2836,66,350,416,1,Moderate
5519,2011-08-22,Summer,2011,Aug,20,0,1,yes,1,27.060000000000002,31.06,0.34,0.194,21,247,268,1,Moderate
5520,2011-08-22,Summer,2011,Aug,21,0,1,yes,1,26.240000000000002,31.06,0.38,0.194,28,180,208,1,Moderate
5521,2011-08-22,Summer,2011,Aug,22,0,1,yes,1,26.240000000000002,31.06,0.38,0.2985,32,121,153,1,Moderate
5522,2011-08-22,Summer,2011,Aug,23,0,1,yes,1,25.419999999999998,31.06,0.41,0.2537,19,45,64,1,Moderate
5523,2011-08-23,Summer,2011,Aug,0,0,2,yes,1,24.599999999999998,31.06,0.43,0.194,13,22,35,1,Moderate
5524,2011-08-23,Summer,2011,Aug,1,0,2,yes,1,23.779999999999998,27.275,0.49,0.194,6,13,19,1,Moderate
5525,2011-08-23,Summer,2011,Aug,2,0,2,yes,1,22.96,26.515,0.52,0.194,2,4,6,1,Moderate
5526,2011-08-23,Summer,2011,Aug,3,0,2,yes,1,22.96,26.515,0.52,0.2836,2,4,6,1,Moderate
5527,2011-08-23,Summer,2011,Aug,4,0,2,yes,1,22.14,25.759999999999998,0.56,0.1642,0,5,5,1,Moderate
5528,2011-08-23,Summer,2011,Aug,5,0,2,yes,1,22.14,25.759999999999998,0.56,0.194,1,35,36,1,Moderate
5529,2011-08-23,Summer,2011,Aug,6,0,2,yes,1,22.14,25.759999999999998,0.6,0.194,3,111,114,1,Moderate
5530,2011-08-23,Summer,2011,Aug,7,0,2,yes,1,24.599999999999998,31.06,0.49,0.194,11,333,344,1,Moderate
5531,2011-08-23,Summer,2011,Aug,8,0,2,yes,2,25.419999999999998,31.06,0.5,0.0,43,461,504,2,Moderate
5532,2011-08-23,Summer,2011,Aug,9,0,2,yes,2,27.060000000000002,31.06,0.44,0.0,34,191,225,2,Moderate
5533,2011-08-23,Summer,2011,Aug,10,0,2,yes,1,28.7,31.819999999999997,0.37,0.0,56,92,148,1,Moderate
5534,2011-08-23,Summer,2011,Aug,11,0,2,yes,1,28.7,31.819999999999997,0.34,0.1045,62,124,186,1,Moderate
5535,2011-08-23,Summer,2011,Aug,12,0,2,yes,1,28.7,31.819999999999997,0.39,0.0896,60,177,237,1,Moderate
5536,2011-08-23,Summer,2011,Aug,13,0,2,yes,1,29.52,32.574999999999996,0.3,0.1045,70,164,234,1,Moderate
5537,2011-08-23,Summer,2011,Aug,14,0,2,yes,1,29.52,32.574999999999996,0.3,0.0896,149,502,651,1,Moderate
5538,2011-08-23,Summer,2011,Aug,15,0,2,yes,1,29.52,32.574999999999996,0.34,0.2239,178,423,601,1,Moderate
5539,2011-08-23,Summer,2011,Aug,16,0,2,yes,1,29.52,32.574999999999996,0.32,0.1343,133,311,444,1,Moderate
5540,2011-08-23,Summer,2011,Aug,17,0,2,yes,1,29.52,32.574999999999996,0.34,0.2239,133,339,472,1,Moderate
5541,2011-08-23,Summer,2011,Aug,18,0,2,yes,1,29.52,32.574999999999996,0.34,0.194,98,421,519,1,Moderate
5542,2011-08-23,Summer,2011,Aug,19,0,2,yes,1,27.060000000000002,31.06,0.5,0.2239,70,297,367,1,Moderate
5543,2011-08-23,Summer,2011,Aug,20,0,2,yes,1,26.240000000000002,31.06,0.53,0.2537,54,206,260,1,Moderate
5544,2011-08-23,Summer,2011,Aug,21,0,2,yes,1,25.419999999999998,31.06,0.57,0.0,38,173,211,1,Moderate
5545,2011-08-23,Summer,2011,Aug,22,0,2,yes,1,25.419999999999998,31.06,0.57,0.1343,46,145,191,1,Moderate
5546,2011-08-23,Summer,2011,Aug,23,0,2,yes,1,25.419999999999998,30.305,0.61,0.1343,19,61,80,1,Moderate
5547,2011-08-24,Summer,2011,Aug,0,0,3,yes,1,25.419999999999998,31.06,0.57,0.1343,9,29,38,1,Moderate
5548,2011-08-24,Summer,2011,Aug,1,0,3,yes,1,24.599999999999998,30.305,0.6,0.1045,7,17,24,1,Moderate
5549,2011-08-24,Summer,2011,Aug,2,0,3,yes,1,23.779999999999998,27.275,0.68,0.1343,2,4,6,1,Moderate
5550,2011-08-24,Summer,2011,Aug,3,0,3,yes,1,23.779999999999998,27.275,0.68,0.1343,0,1,1,1,Moderate
5551,2011-08-24,Summer,2011,Aug,4,0,3,yes,1,22.96,26.515,0.73,0.1045,0,7,7,1,Moderate
5552,2011-08-24,Summer,2011,Aug,5,0,3,yes,1,22.96,26.515,0.73,0.1045,1,26,27,1,Moderate
5553,2011-08-24,Summer,2011,Aug,6,0,3,yes,1,22.96,26.515,0.73,0.0,3,105,108,1,Moderate
5554,2011-08-24,Summer,2011,Aug,7,0,3,yes,1,24.599999999999998,30.305,0.64,0.0896,11,297,308,1,Moderate
5555,2011-08-24,Summer,2011,Aug,8,0,3,yes,1,25.419999999999998,30.305,0.69,0.1343,32,436,468,1,Moderate
5556,2011-08-24,Summer,2011,Aug,9,0,3,yes,1,26.240000000000002,30.305,0.69,0.2537,44,169,213,1,Moderate
5557,2011-08-24,Summer,2011,Aug,10,0,3,yes,1,28.7,32.574999999999996,0.58,0.2836,51,95,146,1,Moderate
5558,2011-08-24,Summer,2011,Aug,11,0,3,yes,1,29.52,33.335,0.54,0.2985,57,128,185,1,Moderate
5559,2011-08-24,Summer,2011,Aug,12,0,3,yes,1,30.34,34.089999999999996,0.55,0.3284,60,175,235,1,Warm
5560,2011-08-24,Summer,2011,Aug,13,0,3,yes,1,31.16,34.089999999999996,0.48,0.4179,56,180,236,1,Warm
5561,2011-08-24,Summer,2011,Aug,14,0,3,yes,1,31.16,34.089999999999996,0.48,0.4179,77,127,204,1,Warm
5562,2011-08-24,Summer,2011,Aug,15,0,3,yes,1,31.16,34.089999999999996,0.48,0.4478,63,141,204,1,Warm
5563,2011-08-24,Summer,2011,Aug,16,0,3,yes,1,31.16,34.849999999999994,0.52,0.4179,49,222,271,1,Warm
5564,2011-08-24,Summer,2011,Aug,17,0,3,yes,1,31.16,34.849999999999994,0.52,0.3582,83,484,567,1,Warm
5565,2011-08-24,Summer,2011,Aug,18,0,3,yes,1,30.34,34.089999999999996,0.55,0.2985,102,519,621,1,Warm
5566,2011-08-24,Summer,2011,Aug,19,0,3,yes,1,30.34,34.089999999999996,0.55,0.2985,93,347,440,1,Warm
5567,2011-08-24,Summer,2011,Aug,20,0,3,yes,1,29.52,33.335,0.58,0.2985,45,289,334,1,Moderate
5568,2011-08-24,Summer,2011,Aug,21,0,3,yes,1,28.7,32.574999999999996,0.61,0.3582,47,189,236,1,Moderate
5569,2011-08-24,Summer,2011,Aug,22,0,3,yes,1,28.7,32.574999999999996,0.65,0.3582,41,140,181,1,Moderate
5570,2011-08-24,Summer,2011,Aug,23,0,3,yes,1,27.880000000000003,31.819999999999997,0.69,0.2985,16,54,70,1,Moderate
5571,2011-08-25,Summer,2011,Aug,0,0,4,yes,1,27.880000000000003,31.819999999999997,0.74,0.2985,11,41,52,1,Moderate
5572,2011-08-25,Summer,2011,Aug,1,0,4,yes,1,27.880000000000003,31.819999999999997,0.69,0.3881,4,11,15,1,Moderate
5573,2011-08-25,Summer,2011,Aug,2,0,4,yes,1,27.880000000000003,31.819999999999997,0.69,0.3881,3,2,5,1,Moderate
5574,2011-08-25,Summer,2011,Aug,3,0,4,yes,1,27.060000000000002,31.06,0.74,0.3284,2,2,4,1,Moderate
5575,2011-08-25,Summer,2011,Aug,4,0,4,yes,1,27.060000000000002,30.305,0.78,0.3881,1,6,7,1,Moderate
5576,2011-08-25,Summer,2011,Aug,5,0,4,yes,1,27.060000000000002,30.305,0.83,0.4179,1,25,26,1,Moderate
5577,2011-08-25,Summer,2011,Aug,6,0,4,yes,1,27.060000000000002,30.305,0.83,0.3284,1,101,102,1,Moderate
5578,2011-08-25,Summer,2011,Aug,7,0,4,yes,2,27.880000000000003,31.819999999999997,0.79,0.3284,17,296,313,2,Moderate
5579,2011-08-25,Summer,2011,Aug,8,0,4,yes,2,28.7,33.335,0.74,0.2985,23,461,484,2,Moderate
5580,2011-08-25,Summer,2011,Aug,9,0,4,yes,2,29.52,34.089999999999996,0.7,0.2985,21,141,162,2,Moderate
5581,2011-08-25,Summer,2011,Aug,10,0,4,yes,2,30.34,34.849999999999994,0.66,0.2985,37,105,142,2,Warm
5582,2011-08-25,Summer,2011,Aug,11,0,4,yes,3,28.7,33.335,0.79,0.0,39,112,151,3,Moderate
5583,2011-08-25,Summer,2011,Aug,12,0,4,yes,3,28.7,33.335,0.79,0.0,9,32,41,3,Moderate
5584,2011-08-25,Summer,2011,Aug,13,0,4,yes,1,28.7,33.335,0.79,0.1045,7,30,37,1,Moderate
5585,2011-08-25,Summer,2011,Aug,14,0,4,yes,2,29.52,34.849999999999994,0.74,0.0,27,86,113,2,Moderate
5586,2011-08-25,Summer,2011,Aug,15,0,4,yes,2,30.34,34.849999999999994,0.7,0.0,28,104,132,2,Warm
5587,2011-08-25,Summer,2011,Aug,16,0,4,yes,1,29.52,35.605,0.84,0.0,16,105,121,1,Moderate
5588,2011-08-25,Summer,2011,Aug,17,0,4,yes,1,29.52,35.605,0.84,0.0,28,284,312,1,Moderate
5589,2011-08-25,Summer,2011,Aug,18,0,4,yes,2,29.52,35.605,0.84,0.1343,31,377,408,2,Moderate
5590,2011-08-25,Summer,2011,Aug,19,0,4,yes,2,27.060000000000002,30.305,0.78,0.3284,31,241,272,2,Moderate
5591,2011-08-25,Summer,2011,Aug,20,0,4,yes,1,26.240000000000002,29.544999999999998,0.78,0.3582,33,192,225,1,Moderate
5592,2011-08-25,Summer,2011,Aug,21,0,4,yes,1,26.240000000000002,29.544999999999998,0.78,0.2836,29,158,187,1,Moderate
5593,2011-08-25,Summer,2011,Aug,22,0,4,yes,1,25.419999999999998,28.79,0.83,0.0,21,126,147,1,Moderate
5594,2011-08-25,Summer,2011,Aug,23,0,4,yes,1,25.419999999999998,28.79,0.83,0.0896,15,69,84,1,Moderate
